,place_id,type,lat,lng,name,type_id
9299,ChIJw6id67FN8DURx4D6inIr1xw,restaurant,39.867417,116.359084,ô¸èâô¸??ïÁÊ«ßÈóø,
9300,ChIJw6MYBbNU8DURJ16N_0aL_HE,store,39.974939,116.417083,ìíêÅÍö?Ü×?ñéãý,Sx1680
9301,ChIJW6U4gCJS8DURdmUWJWeUH78,restaurant,39.925417,116.333963,Feiteng Yehua Chongqing Sifang Fish Pot,Rx0157
9302,ChIJw703yMBV8DUR_k7dbJbajlw,restaurant,40.032732,116.346999,÷ÏÊ«ðéÓüÞàèÝ,
9303,ChIJw723z5Gy8TURiOFo5fR2ozY,store,39.864384,116.453959,Jingyu Jianxin Fair Price Drug Store,Sx0923
9304,ChIJw73BtH5T8DURxROFbylXTKo,store,39.967612,116.376859,ÝÁô¸?èâéÄù¡,Sx1912
9305,ChIJW7d-Ykqq8TURKTRo0RAwivg,"store,clothing_store",39.985507,116.489256,ANLANDA,Sx1571
9306,ChIJw7iBnoSs8TUR2JdgFhcVJKg,museum,39.947873,116.456634,ÝÁÌÈ?ÕÆ,Mx0047
9307,ChIJw7JGJC2r8TURD0jdL9QrDYs,restaurant,39.9924676,116.4204666,êªáÈí»ð¾Ú¸ãÝ,Rx2545
9308,ChIJW7k35VxR8DUR142-abjJx5s,"store,bakery,restaurant",39.9699762,116.3184432,ìÑÓÞÎÛÔ²?ïÁ,Sx1497
9309,ChIJW7kA55ZS8DURd7XHM5fXEAI,lodging,39.90454,116.39152,Hotel Courtyard By Marriot Beijing,Lx0268
9310,ChIJw7TccRRW8DURaEvhbuXlCLE,restaurant,40.050093,116.306539,?ä«÷ÏÔçÝÏ,Rx0708
9311,ChIJW7WYGGSt8TURvDPmTxnG-Rk,beauty_salon,39.883945,116.449362,ðÎðÈðÈÚ¸?ðë?è©,Bs0171
9312,ChIJW7Y9kRur8TURhyxDISKhI8o,store,39.9869,116.450861,Ê¢÷×?÷Ã,Sx2372
9313,ChIJw8-_I6JT8DURD7MO4XQpW-0,lodging,39.954517,116.3655506,Jingtian Zhiyuan Hotel,Lx0336
9314,ChIJW83A6k1Q8DURWHsaY0R9GJ0,store,39.94857,116.27321,?ßäËïî§àò,
9315,ChIJW8EBZVir8TURnluuHFHzrzQ,"store,furniture_store,home_goods_store",39.9589295,116.4337452,Yinaisi Whole Furniture,Sx1641
9316,ChIJW8P04_pT8DURRBhuD_OY140,store,39.974852,116.334167,Baicao Shenming,Sx0706
9317,ChIJW8PR4btT8DURGE7116c9pug,store,39.952823,116.354505,Golf Shop,
9318,ChIJw8UJeZ9U8DURV1STliiYhXs,beauty_salon,39.970436,116.395233,?ñ¶?Û´??Ú¸?,
9319,ChIJw8xC0Q9N8DURvZTQ9-r3hZs,store,39.867363,116.383523,ÝÁÌÈÑõó×õðßæí»?õ±ã¼,Sx0655
9320,ChIJw8ZecwNU8DURPN3lUBhbod8,restaurant,39.991387,116.329445,û³???,Rx0229
9321,ChIJW9_qOppV8DURUEnMxrvYCQ4,restaurant,40.03872,116.362482,???,Rx2830
9322,ChIJw99I_qit8TURBK6By4JsVTc,store,39.904029,116.469768,?ì»ôß?ßæóÉÎý??ñéãý,Sx2173
9323,ChIJw99Nu1pN8DURD23sXARtZ_I,tourist_attraction,39.879646,116.406825,Shichen Pavilion,Ta0028
9324,ChIJW9GMwQVX8DURcvxWWAS7beU,restaurant,40.031556,116.267467,Shanshan Noodle Restaurant,Rx2456
9325,ChIJW9lNZ-NT8DUR5Ou4BIW5mxg,store,39.972832,116.330457,åÇåÇõ±ã¼,Sx2051
9326,ChIJW9sfHrlV8DURr08uiZoUqXo,"store,shoe_store",40.0296118,116.351534,Rmky,Sx1902
9327,ChIJWa8BFbhS8DURkH-BEhHUDwM,store,39.90662,116.406281,ñéâêÍëÞÉð¯ì£??Ý»,Sx2020
9328,ChIJwada2KJH8TURwUCx7xWAzQg,"bar,night_club",40.3666276,116.8229944,Jindi Baolai Karaoke Music Square,Qx0056
9329,ChIJwaH6xexT8DURHvV7Ic6M9gY,restaurant,39.96707,116.347371,Û°Ú«Ê¢á³ýÞ,Rx0667
9330,ChIJwaMpnTlS8DUR1_4M4riV1o0,store,39.9303237,116.3432991,Zhongqiang Pawn,
9331,ChIJWaNmd5Ks8TUR7f7_f2WUwSw,store,39.9370075,116.4550802,Baskin Robbins,Sx0143
9332,ChIJWaUPrvBU8DURAr_O4luoxDM,restaurant,39.999932,116.379976,ô¹?Ê«,Rx1702
9333,ChIJWaUPrvBU8DURyG1zOJyxxe8,"beauty_salon,travel_agency",40.000218,116.379374,ÝÁÌÈéÒ??Õé??õ½?ã¼,Bs0223
9334,ChIJwaX-plBR8DURodwPrgWKBMw,restaurant,39.977155,116.317996,Ýþà¤ÖÕÙ½?,
9335,ChIJwaYjdD5a8DURqp1VJoR9CHM,park,39.9995483,116.2050496,Beijing Botanical Garden £¨Northwest Gate£©,Kx0075
9336,ChIJwb3934FU8DURQhr5Zwx-HQI,restaurant,39.972421,116.376592,úÅúÅö¤ûý?,
9337,ChIJwb5sW-lS8DURyrCbZVTERQg,store,39.916727,116.390899,ÔÒÝÁ?ïÁ,Sx0659
9338,ChIJwb7H4FVR8DURSqOYuE-eaYk,store,39.980796,116.323568,?ü£?ù¡,Sx0980
9339,ChIJwb8iw1dR8DUR4BQUqYJozcY,beauty_salon,39.976996,116.324119,èÝ?Ö¼Ú¸?ïÁ,
9340,ChIJwbeFEHlR8DURN11KG1xNxs0,"store,restaurant,clothing_store",39.9516242,116.3171565,Ô´ã¼?ìÑ,Sx0731
9341,ChIJwbRl9DdR8DURIJLLeZjZbwo,restaurant,39.9817381,116.3000812,Ýó?180Óø,Rx2323
9342,ChIJwbRl9DdR8DURpNbS4-56-o0,restaurant,39.9817381,116.3000812,?Ë°Ñõ,
9343,ChIJwbTXdaqt8TUR_7PsmSmY1Kk,restaurant,39.908743,116.466747,?í¨ýìØü,
9344,ChIJwbXie8lO8DURQb3YuPHNDSA,lodging,39.8433,116.298,Ji Hotel (beijing Fengtai South Road Subway Statio,Lx0282
9345,ChIJwc00lo9R8DUR1Y1ywjXRY5A,restaurant,39.938347,116.315164,ûØ?ÔöÊ«ßÈóø,Rx0309
9346,ChIJwc5AZpNN8DURzbKR3VkrY-o,restaurant,39.88831,116.35029,àòÑõÞçÊ«óø?,Rx2516
9347,ChIJwc8bEJhT8DURQWdTUitRhJM,store,39.957634,116.361169,ÑÑßÀÓÞ?Û®,Sx0323
9348,ChIJWcH5y_FW8DURhX-MWGO2cDM,restaurant,40.022445,116.292797,Í³ã·??,
9349,ChIJWcRI8ixW8DURDT5CABnuvI8,restaurant,40.06628,116.280068,CSF Market Zhushi,Rx1754
9350,ChIJWcrUakr_8DURvb0Nc9H2_QE,store,40.078523,116.329371,Triace,
9351,ChIJwcsJYGNS8DURWqjJLiGwDds,lodging,39.9089225,116.3663416,National Minwei Organ Hostel,Lx0529
9352,ChIJwcSSyiJT8DURzZ01faw37QE,lodging,39.938547,116.397449,ÝÁÌÈ?ØïñÐïÁ,Lx0407
9353,ChIJwd_Nfi5X8DURi4lKMF-Bguk,store,40.002672,116.268111,à÷ìÑÜÁËí??,Sx2123
9354,ChIJWd-rEbWt8TURqA3DxuCdjiw,restaurant,39.902923,116.4840044,Fujian Shaxian Characteristic Snack,
9355,ChIJWd6S-s2s8TURflEeuYRPQFA,store,39.932423,116.424641,ÝÁÌÈÑÑí®÷²øù?ñéãý,
9356,ChIJWda-fA2t8TUR3mG9_OWM8dA,restaurant,39.897592,116.455085,Fangti Restaurant,Rx1420
9357,ChIJwdEqJOys8TURlqIafxYQbTc,store,39.930591,116.450922,?ÖØËÔøùÓÛ??,Sx2325
9358,ChIJwdGFospU8DURTBkbhCKphLU,store,39.981902,116.41795,Beijing Zhumin Franchise Store,Sx1778
9359,ChIJWdn0c5lR8DURC4OQ8QOWxYg,restaurant,39.93919,116.30055,Ê©×ø??ãÇÓÞñÐ?,
9360,ChIJWdptRHRU8DUREGyli1s2Hc8,restaurant,39.98152,116.352504,á³à´?ú­?ïÁ,Rx1783
9361,ChIJWds-H-n_8DUR4Qbw4Qo6Jgs,store,40.0576845,116.4043317,China Sports Lottery,Sx0784
9362,ChIJwdti5wxS8DURvih8Z2ULmF4,night_club,39.909737,116.347073,ÐÑßæ?Ê°?,Nc0020
9363,ChIJWdxdBw9N8DURe451kbKXnkk,lodging,39.867948,116.381001,??Õé?,Lx0227
9364,ChIJWdyl-l6r8TURNChu-ZwqL_Q,"store,clothing_store",39.960018,116.4394206,Septwolves,Sx1621
9365,ChIJWe1CsVxT8DURlmp3r5C0nks,lodging,39.957286,116.400663,ÝÁÌÈ??á¦?Õé?,Lx0552
9366,ChIJWe7ughhS8DURgVp0EtRQWfg,restaurant,39.92541,116.333185,Íú?Ê«ßÈóø,Rx0128
9367,ChIJweEkLWVS8DURMrgNFdFw6rw,store,39.908765,116.362716,Blue Pisces,Sx2454
9368,ChIJWefHV-lU8DUR9cx2VyFtB94,tourist_attraction,39.9929036,116.3903618,Beijing National Aquatics Center,
9369,ChIJWeIhDIqy8TURUHfyiNaSrGI,store,39.8585296,116.4661451,"Beijing Hengdali Hardware Machinery Co.,Ltd.",Sx1735
9370,ChIJWeiPgAat8TURNw4PBz7jKsI,"store,travel_agency,restaurant",39.906326,116.460924,ñé?Ë¬?Õéú¼Þä,Sx0938
9371,ChIJweIZkeus8TURvtc_yV2JA_8,bar,39.932618,116.447903,Vics,
9372,ChIJwejA-s9V8DUR8kSPxYfA-d4,store,40.029275,116.337389,Honey-Lovely Mother & Babies Article Life Club,Sx0593
9373,ChIJwekpiTtU8DURDUvYzxIL4-A,"store,restaurant",40.0053812,116.3409392,??î¤?,
9374,ChIJwequ5ulT8DUR71fIeNVcBMI,beauty_salon,39.962076,116.339884,?ÓìÊ¢?Ú¸é»Ú¸?,Bs0053
9375,ChIJWerb0RVU8DURGK6g7r6vArM,restaurant,39.9973711,116.3436831,Taowu Japanese Restaurant,
9376,ChIJweUDJfZM8DURkMf2kUaAO3g,lodging,39.845639,116.372922,Pod Inn,Lx0146
9377,ChIJweut155T8DURGSqdgQ1bBL4,restaurant,39.9604583,116.364572,?çéóÉ?,Rx0425
9378,ChIJWeWumh1T8DURnSn-oYHgunc,tourist_attraction,39.9321881,116.3876296,Nine Dragon Screen,Ta0090
9379,ChIJwf2UivJQ8DURtW3ZCdhD4T8,store,39.971683,116.256956,Shenzhou Digital,
9380,ChIJWffwmxtT8DUR_JKES8tzBZo,restaurant,39.93711,116.38733,ìéù¡óã,Rx2854
9381,ChIJWffwmxtT8DURtk0kKkwPTEI,restaurant,39.93711,116.38733,ÝÖ?,Rx1803
9382,ChIJWfQYAi-t8TURFX2JYa320ns,restaurant,39.914589,116.428327,???,Rx2701
9383,ChIJwfrBuw5S8DURX0ppkWXT5UY,beauty_salon,39.909887,116.341611,Songxiao'ai Barber's Store,Bs0205
9384,ChIJwfufz3dR8DURBZfir3pOkl8,restaurant,39.950864,116.310831,ñ²Ê«ÖÕ÷»??øÐ,Rx0926
9385,ChIJWQ4uDsSr8TURiNBSwV2zC_A,restaurant,39.967402,116.497045,Northeast Flavor Snack,Rx2542
9386,ChIJwQ7LTqOs8TURc2LczfvcesE,restaurant,39.94815,116.43819,?×ù?ñÐÊ«,Rx2388
9387,ChIJwQe_3PhT8DUR9u-wNb5WuE8,restaurant,39.981403,116.332038,ÖÕÝÁÌÈãÝÛ©,Rx0516
9388,ChIJwQog2V6r8TURmv56oylfjO4,store,39.959899,116.438113,Jiashitang Drug Store,Sx1038
9389,ChIJwQxIH0lN8DURBcyLFPHphLU,restaurant,39.871781,116.410766,Laoxiang Qindaguo Wild Fish,Rx0265
9390,ChIJwQy-jNJU8DUR1yGj_8QJJek,transit_station,39.99239,116.416878,äÌû´×ìçé?,Tx0168
9391,ChIJwR4dXT9a8DUR548TcQkcwSY,restaurant,39.996144,116.202231,úÅàÎ??ïÁ,Rx2000
9392,ChIJWR4rdXxW8DURCubYqbOT-uc,beauty_salon,40.029721,116.317557,ÖÕÝÁÌÈáóÊÅ,
9393,ChIJwRbyQUpR8DURSW5A4QhERSk,restaurant,39.987039,116.302876,Laojia Meat Pie,Rx1036
9394,ChIJwRD0k2xR8DURG62nxmZwCvo,restaurant,39.965932,116.303264,??í¨,Rx0389
9395,ChIJWRE6jr1V8DURx-G7PvIg_P0,store,40.034185,116.356441,íñÎÃ101,
9396,ChIJWRQAY8ms8TURZlf8nfepL1k,restaurant,39.93816,116.42548,?Ë°Ñõ,
9397,ChIJWRu3gV6s8TURIZABj9Wvfuw,beauty_salon,39.927239,116.472391,?îð?ìÑÚ¸???ñéãý,Bs0331
9398,ChIJWRwJVXhT8DURqkR74Tcv32M,park,39.9663518,116.3743846,Shuangxiu Park,Kx0018
9399,ChIJwS_EhYhS8DUR_dTn0toB7Gw,"store,clothing_store",39.9064664,116.3758752,Oleõ±ã¼,Sx1847
9400,ChIJWS_nQ55S8DURzPnYBK__dOE,beauty_salon,39.893603,116.391641,ô¸?×â?,Bs0240
9401,ChIJWS3XIuZT8DUR1s6SSx8Ki0Y,store,39.966594,116.336051,ïñ?Ïõ?áó×âÝ»,
9402,ChIJWS5Ge-5U8DUR8629B6UE3QA,transit_station,39.994526,116.38662,äÌßÖÝÁÖØ?Ï¢,Tx0247
9403,ChIJwSbK56748DURoQ-U5DcyJbM,store,40.0696823,116.3167782,Pacific Ocean Ceramics,
9404,ChIJWSBxD2pa8DURPbXaA6j77w4,store,39.990264,116.207361,Laoli Fruit Vegetables Shop,Sx1824
9405,ChIJWSj5-mGw8TUR1uBZdTFdk6I,university,39.9848183,116.4631811,Central Academy of Fine Arts,Ux0261
9406,ChIJWSjbHhtU8DURQuIfnyq1BYw,store,39.9931073,116.3344317,?àüÔ³ÑÎ,Sx2209
9407,ChIJwSoJiwhN8DUR_z3SJT1ufC8,"store,clothing_store",39.868361,116.375365,èâ??ðí,Sx0690
9408,ChIJwSvDUiit8TURbvSdO2fzYCE,lodging,39.919541,116.428322,à¢ÎÁÕé?,Lx0486
9409,ChIJWSyq_IdR8DURfy76-fZjdXc,store,39.937565,116.324228,?Ú¸?í­,Sx0026
9410,ChIJwT-QBAlR8DUR16fkLi24nzk,store,39.957369,116.292892,?ÚÏÞÍÑ©??×â??ïÁ,
9411,ChIJWT02oFlT8DURndBEa-IcYIk,restaurant,39.96069,116.40068,á¦?Ú¸ãÝ,Rx2468
9412,ChIJwT4ekWhR8DURZRRS_2M57u4,store,39.9657356,116.3122083,ìéâ¢ïÁ,Sx0228
9413,ChIJwT6D8c9U8DURxBTASklOyTQ,"store,home_goods_store",39.992534,116.408155,?Íýâ¢ÏõËÔÜ×,Sx0632
9414,ChIJwTGHW-5T8DURj_p54XbtIMk,store,39.969587,116.340803,õðù¾õÕÔÏ??óÉ?,
9415,ChIJWTOPm4BN8DUR29mzNW_z2Pg,store,39.897478,116.368244,Qiuxia Food Shop,
9416,ChIJWTvSwwVG8DUR43W5Gq_tUL4,tourist_attraction,39.851347,116.220197,Lugou Xiaoyue,Ta0068
9417,ChIJwTWICm5N8DURnsIZ3kkVSPs,beauty_salon,39.879305,116.385273,øµÚÅ×â?ïÁ,Bs0189
9418,ChIJWTWpEBhO8DURIkZDlr4zp3Y,store,39.9048607,116.3023822,Xiaosong Book House,Sx0318
9419,ChIJWTzdtP5R8DURVG3DseUN9MU,park,39.9141135,116.3203313,Yuyuantan Park Snow Paradise,Kx0055
9420,ChIJWU9KdIJT8DURjHk7-dTt0QE,"store,home_goods_store",39.967322,116.371971,ÝÁÌÈ??ÞÖ???Î¡ÐüêóùÚÍëÞÉ,Sx2062
9421,ChIJwUjXmuRT8DURs1PshdVqZvw,lodging,39.9816305,116.3070364,Lovely Home Boutique Apartment Hotel Beijing,Lx0252
9422,ChIJWUlJNKhW8DUR9WEnO5H3n0s,"store,restaurant",39.992686,116.323681,ô¹â©Î¡ÐüêóùÚÍëÞÉ,Sx0213
9423,ChIJwUlQLk5R8DUR8Sj0ShPCkYE,restaurant,39.9813761,116.3111399,Dashidai Foods Square,Rx0087
9424,ChIJwUm19B008DUR92yTiuR-fq8,transit_station,39.69101,116.325226,??í­ÝÁ,Tx0136
9425,ChIJwUozO32r8TURODelE0PVB_c,lodging,39.9548316,116.4558195,Zhanjing Hotel,Lx0484
9426,ChIJWURnMgZU8DURTyF-6k2QfYk,restaurant,39.98488,116.335925,?ú­ãÝÝ¤,
9427,ChIJWV7CusdP8DURDapFMDOYICY,museum,39.905773,116.263743,Capital Library Books Liutong Station,Mx0026
9428,ChIJwVBATfFN8DURzVcR85gBZhc,restaurant,39.899373,116.341834,Tianxingju,Rx2184
9429,ChIJWVdCjIyq8TURMyxn7PErs6g,restaurant,40.011546,116.459465,??ïñù¡Ë°à¤óø,Rx0898
9430,ChIJWVedWmRT8DURwlKQ1x2O-pY,store,39.963143,116.38753,ô¶?äÑ?NO.102,Sx1553
9431,ChIJwVoSxRST8DURJ7fV3iP-ans,restaurant,40.34627,116.01392,ÓÞ×âÓ«ä«,Rx0861
9432,ChIJWVoVHU9R8DURhXGGuDE6XtY,university,39.981529,116.309351,???ÙÍÎ·×âÛÆ?ñéãý,
9433,ChIJwW-s1yKt8TURssYosandIlw,restaurant,39.9090573,116.4345844,Ó¡Òùäõ?ëòÓÞ××óÉ?,Rx0844
9434,ChIJwwAbPs1U8DURkyu8VGCloes,"store,furniture_store,home_goods_store",39.9895423,116.4177133,BoConcept,Sx1687
9435,ChIJwwbhP-1U8DURZC2VWH-Sl4s,lodging,39.9905429,116.385531,ëñ?PLUSñÐïÁ,Lx0490
9436,ChIJWWBqzRut8TURG-kgrmA7Ue4,restaurant,39.9146002,116.4436417,ÏÈÍë?,Rx2850
9437,ChIJWWCAJelS8DURt4QmbIJNUa8,tourist_attraction,39.918247,116.390622,Zhaoxian Temple,Ta0046
9438,ChIJwwDm2mtR8DURT2okBTa7G9c,restaurant,39.9721774,116.3004335,òÚÖÕ÷¼ö«ÔçÝ¯,Rx0657
9439,ChIJWwE-WUdT8DUR162BDKmJCXA,restaurant,39.947075,116.402699,Bone Soup Spicy Hot Pot,
9440,ChIJWweMgqRW8DURyefo3K8ijFk,restaurant,40.001438,116.315421,Jinshuxuan Restaurant,
9441,ChIJwWFaYsJT8DURtIRb4i9D1gU,restaurant,39.961435,116.339837,æª?ñÐ?,Rx2582
9442,ChIJWwG0yHxS8DURGz42pCWIAWQ,bar,39.906876,116.368092,ßÓ?ñÐ?,
9443,ChIJwWgFxAxU8DURCCA9Sekl1iM,restaurant,39.985813,116.347491,ÝÁÌÈùþÍöùþô¸ÓÞ?ÜÁäÌóÉ?,Rx1699
9444,ChIJWWhCFVVQ8DUR4NhmRqSwCnY,restaurant,39.957267,116.27615,ì¥ëÅú­??,Rx1635
9445,ChIJWwP0UG1O8DURcEQJT9gWP_0,park,39.8941141,116.3157187,Lotus Pond Park,Kx0028
9446,ChIJWwrQmZVN8DURarYUD6jrlYE,"store,beauty_salon",39.8835675,116.3524945,Guangyuan Express Printing,Sx0233
9447,ChIJWWTk6bVT8DURX8NBzukXS_A,store,39.9444774,116.3500925,Ùøéö?Þì,
9448,ChIJWwtlHLZU8DUR1YyG10AoVCg,"store,lodging,travel_agency,clothing_store",39.9867964,116.4080926,ÝÁÌÈ?Ò´Õéú¼Þä,Sx1802
9449,ChIJwwU-6hNN8DUR-Ql9EvtVS5w,"store,restaurant",39.86984,116.388498,UBC Coffee,
9450,ChIJWWvVfrhP8DURgQMqqjWIiCk,store,39.9040083,116.2633744,Luotuo Brand Outdoor Leisure,
9451,ChIJwwWA4s9V8DURs4oFBEy9ZYs,restaurant,40.029221,116.336755,ô¹ÖÕÓÞÊ«ßÈóø,Rx0765
9452,ChIJWwxp-rFN8DUR-IfBwGe2YZs,restaurant,39.866761,116.359697,Mountain City Lameizi,
9453,ChIJWWY_x3BR8DURek82Qk57J8w,stadium,39.955565,116.311565,Beijing Foreign Studies University Stadium,St0029
9454,ChIJWWZF4TT_8DURGHIvNCufjic,transit_station,40.082874,116.326736,???à¤?,
9455,ChIJWWzHy9-s8TUR-UjmNoU3NjY,restaurant,39.920326,116.441765,ÓÞ?????,
9456,ChIJwwZLIj9R8DUR3h_0U2CqsEw,restaurant,39.975924,116.298849,ÝÁ?ÜØê¹?ë¿àò,Rx2299
9457,ChIJwx_iJ5lR8DURjtHUJpF3iiI,lodging,39.9462265,116.3042604,Beijing Youshe Hotel,Lx0322
9458,ChIJwx3ODSJO8DURIVoHp9WGDLs,restaurant,39.9068205,116.2946289,ßÏ÷ÏìÑï×,
9459,ChIJwx6fe-tU8DURuIBF55rd04M,restaurant,39.990141,116.390317,ì×?ïÔ,Rx2640
9460,ChIJwXBoc-Wz8TUR0VK_k4KaDHc,"bar,night_club,lodging",39.799675,116.503372,Hotel Jinjiang Fuyuan,Qx0028
9461,ChIJWxBQmglU8DUR0IyXodv17xw,restaurant,39.98282,116.34169,?Ê«îÜÔçÔç?,Rx1266
9462,ChIJWXdp6mNT8DURgvFLQ8IlF4Q,restaurant,39.965795,116.388654,ãÝÚ¸ô¹ßÏÊ«ßÈóø,Rx2147
9463,ChIJWXdQQwMA8TURO3jJsbompKk,store,40.045938,116.4243274,Dongfang Gardens Industry Group,
9464,ChIJWxk6XL9P8DURqSq5TRuiEdc,restaurant,39.90491,116.25875,ÒþúÅêíêí,
9465,ChIJWxKj-aJR8DUR-371HwH8Wdg,restaurant,39.945608,116.298967,?ô¸ñÐÊ«,Rx2141
9466,ChIJwxLfOARU8DURF2RTWERFa-g,lodging,39.988923,116.332771,ÝÁÌÈÎ¡ñé?ôýÓâá¶,Lx0563
9467,ChIJWXqchRVS8DURccAeiwiIrPI,store,39.922216,116.344929,óô?øî,Sx0577
9468,ChIJWxQsYBRU8DUResjYBfQ0FXU,stadium,39.995655,116.345533,ÝÁÌÈ?åëÓÞ?ìïÜý?ëÀ?,
9469,ChIJwXsqN7v48DURxUCc86dZNrQ,store,40.075421,116.309063,Tianhe Stone Industry,
9470,ChIJWxtbEHtR8DURREGRx_eRnj8,store,39.9565261,116.3169816,Lantian Wangyu Sports,Sx0419
9471,ChIJwxtwqIlT8DURRrUCQDjESh8,restaurant,39.97496,116.35672,ñì?úÅø«Û©,Rx2080
9472,ChIJWXxVHMNT8DURc0uMxUs0eDw,restaurant,39.95874,116.32904,êª?ý§Òþ??,Rx2217
9473,ChIJwY_0Bkv_8DUR2suIy5wib8I,hair_care,40.077185,116.327628,Yujie Nail Art,
9474,ChIJWy7Hc0pR8DUR71mzzs7x6iM,restaurant,39.987264,116.301814,ÌÈÓÐóÉ?,Rx1039
9475,ChIJWyHCWdEP8TURM-3HQFHGTRc,lodging,40.129294,116.64917,GreenTree Inn Beijing Shunyi District Fuqian West Street Shimen Subway Station Express Hotel,Lx0517
9476,ChIJWyI5DLCr8TURj8ziBkXuPQU,restaurant,39.9763581,116.4794964,ÓÞÙ¥ÓÑ,
9477,ChIJWyIqu0ZM8DURtgn32B2F1WM,store,39.84935,116.353703,ÝÁÌÈôßßÝ?çéÑÑËïî§??ñéãý,
9478,ChIJwymaoctH8TUR5vbZCUW-dJs,store,40.3759844,116.8406717,Beijing Midea,
9479,ChIJwYNulGFT8DURKsnBRFqR8Xc,lodging,39.967464,116.391045,Beijing Fujian Hotel,Lx0433
9480,ChIJWYpbOABU8DURfH42eYyjshc,store,39.986329,116.326305,ÝÁÌÈ?ìÔÏõÜ×?Ý»ð¯ìé??Ý»,Sx0383
9481,ChIJWyriEjVM8DURs-fLkhbgF88,night_club,39.8630255,116.347116,Langtao Jinsha Singing Hall,Nc0021
9482,ChIJWyt8owFU8DURFGNnxZN17Fk,store,39.9877436,116.3273161,Wangjiuhua Store,Sx0745
9483,ChIJWYtPifms8TURtT_KDkSK9Dk,store,39.921483,116.461021,Starbucks Coffee,
9484,ChIJwytqz-r48DURF0BqaSmRrDk,restaurant,40.087431,116.299379,ÝÁÌÈóããáüÞ???ßêêóùÚÍëÞÉ?àò??????,Rx2288
9485,ChIJwyYNwpZT8DURLAuyNYX_czw,university,39.961793,116.356395,ÝÁÌÈ??ÓÞ??í­Íïïï?êÂ,Ux0117
9486,ChIJWYyoT25U8DURXXZLvvvbiG8,restaurant,39.988451,116.356819,??óÉ?ÝÁÌÈÎ¡ÐüÓÞ?ïÁ,Rx2355
9487,ChIJwYzLf_BN8DURSaxd0VLpKgc,restaurant,39.89637,116.32583,?æÃËÜ,Rx1315
9488,ChIJwZ1EdX9T8DUR12VJ7jXfkcE,restaurant,39.9725475,116.3741623,Feidingxiang,Rx0613
9489,ChIJWz4jQQ9S8DURzGhXY4lLLSI,restaurant,39.91092,116.338003,ÝÁÌÈ??ÜØóÉ?,Rx2198
9490,ChIJWZ6EHH5T8DURySItNv0ugNI,beauty_salon,39.971968,116.377179,Anji Kaili Beauty Body,
9491,ChIJwzA1GLiy8TURsRUw7LrIJNk,university,39.864137,116.431845,"No.2 Clinical College, Beijing University of Chinese Medicine",Ux0049
9492,ChIJwzA1xpNW8DURM-fRDspz14w,restaurant,40.015276,116.305942,Tongfuju Home Cooking,Rx0104
9493,ChIJwZB1qnZU8DUR2T_-CK_McOc,university,39.983755,116.354689,Peking University School of Distance Learning for Medical Education,Ux0108
9494,ChIJwzCQJ6xW8DURvttKD6gFUpA,restaurant,39.991684,116.316956,û¿?Ê¨çéÔ³Ï¢ïÁ,Rx0062
9495,ChIJWzfL5wxU8DURzKAANX2BXaM,restaurant,39.9862881,116.3469009,Sichuan-chongqing Food Home Cooking,Rx1306
9496,ChIJWZGtb7NW8DURuTp2hKMk0UM,stadium,39.990796,116.308118,Fitness Center. Peking University,
9497,ChIJwZHiAQtR8DURdxc15XhqRKA,restaurant,39.955471,116.298689,ãæË²ÖÕ???,Rx0362
9498,ChIJWZhqSgZR8DURFDMGrpbOfG0,store,39.956589,116.280415,üéÍ´Ò¦ïñù¡?Ü×,Sx1397
9499,ChIJwziNYhCt8TUR1vfdKh4qmb4,lodging,39.905531,116.452054,Fairmont Beijing Hotel,Lx0271
9500,ChIJwzJM4fpT8DURG9TQhiOXjw8,store,39.9746242,116.3341415,Aima Electrocar,Sx0546
9501,ChIJWZKBehpN8DURNttxyjvK_GM,store,39.8638056,116.387672,Lenovo Mobile Phone Customer Service Center,Sx0675
9502,ChIJwzQZFsis8TURBWzKn31mcuU,restaurant,39.93942,116.42974,áæè©Ú¸ãÝà¤?è©,Rx0769
9503,ChIJwzTC44Gy8TURYXZtYDTLBp0,restaurant,39.8747716,116.4617024,Zhou Miangushi,Rx1210
9504,ChIJwZTwGaey8TURkDSfgn2sCuY,restaurant,39.87958,116.435279,à¤ÝÁÙÏÞÙ×ù?ê¹óÉ?,Rx0055
9505,ChIJWzUvOI9U8DURavuheTTeWbs,restaurant,39.982734,116.378835,?Ê«á³õ¤,Rx0727
9506,ChIJWzWsrbT48DURJtO36wgsBrg,store,40.076392,116.324703,?î¼üÞ??ïÁ,Sx2163
9507,ChIJWZXWqf7_8DURbfYRahbPtTI,hair_care,40.044557,116.414012,Co Co Skin Care Style,Hc0011
9508,ChIJX_2eR0ut8TURJ1ZUg1DaAR4,restaurant,39.900591,116.420297,Zhenhao Chichi Huoheiya,Rx0869
9509,ChIJX_JkQcxS8DURO9yis48071I,restaurant,39.90677,116.40888,ô¸ò¢ï×??ÒþÛ©,
9510,ChIJx_MBYSZN8DURkqb5zrVNk2o,store,39.854257,116.404703,Beijing Renhekang Drug Store,Sx0968
9511,ChIJx_pXy39T8DURyADTjwiflQY,shopping_mall,39.971866,116.37508,êªêªí¶?ßÂ?,
9512,ChIJX_Sb10xR8DUR57UELun91Us,store,39.988078,116.310023,Xuxian,Sx0727
