Unnamed: 0,Unnamed: 0.1,id,sequence,time,user_id,time_min,min,places,seq_list,user_duration_mean,user_duration_std,diff_mean,trimmed,trimmed_cnt,durations
10,10,20090413050806,------Rx0023Rx0023Rx0023Rx0023Rx0023---Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004-Sm0001Sm0001------------------------,3:36:00,0,0 days 03:36:00,216,"['Rx0023', 'Ux0004', 'Sm0001']","['Rx0023', 'Rx0023', 'Rx0023', 'Rx0023', 'Rx0023', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Sm0001', 'Sm0001']",394.7741935483871,255.26812771677453,-178.77419354838707,"['Rx0023', 'Ux0004', 'Sm0001']",3,"[5, 38, 2]"
11,11,20090414095306,--Rx0004Rx0004Rx0004Rx0004Rx0004---Sx0013Sx0013Sx0013Sx0013Sx0013----Ux0004---Rx0024-Sx0014Sx0014Sx0014Sx0014Sx0014Sx0014Sx0014Sx0014Sx0014Sx0014Sx0015Sx0015Sx0015-----------,3:37:00,0,0 days 03:37:00,217,"['Rx0004', 'Sx0013', 'Ux0004', 'Rx0024', 'Sx0014', 'Sx0015']","['Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Sx0013', 'Sx0013', 'Sx0013', 'Sx0013', 'Sx0013', 'Ux0004', 'Rx0024', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0014', 'Sx0015', 'Sx0015', 'Sx0015']",394.7741935483871,255.26812771677453,-177.77419354838707,"['Rx0004', 'Sx0013', 'Ux0004', 'Rx0024', 'Sx0014', 'Sx0015']",6,"[5, 5, 1, 1, 10, 3]"
12,12,20090415074008,------------------Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016Sx0016------Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004--Rx0004Rx0004Rx0004Rx0004Rx0004Rx0004Rx0004Rx0004Rx0004Rx0004----,3:01:00,0,0 days 03:01:00,181,"['Sx0016', 'Ux0004', 'Rx0004']","['Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Sx0016', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004']",394.7741935483871,255.26812771677453,-213.77419354838707,"['Sx0016', 'Ux0004', 'Rx0004']",3,"[20, 12, 10]"
13,13,20090416041202,---Rx0025Rx0025Rx0025Rx0025--Rx0025Rx0025--Sx0001Sx0001Sx0001Sx0001----Sx0017--Sx0018--Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004--Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001Cx0001--,7:31:00,0,0 days 07:31:00,451,"['Rx0025', 'Sx0001', 'Sx0017', 'Sx0018', 'Ux0004', 'Mx0001', 'Cx0001']","['Rx0025', 'Rx0025', 'Rx0025', 'Rx0025', 'Rx0025', 'Rx0025', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0017', 'Sx0018', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001', 'Cx0001']",394.7741935483871,255.26812771677453,56.225806451612925,"['Rx0025', 'Sx0001', 'Sx0017', 'Sx0018', 'Ux0004', 'Mx0001', 'Cx0001']",7,"[6, 4, 1, 1, 10, 16, 16]"
14,14,20090419005226,----------Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026--------Rx0027Rx0027Rx0027Rx0027Rx0028----------Sx0015Sx0015--------------------------------Sx0019--,4:06:00,0,0 days 04:06:00,246,"['Rx0026', 'Rx0027', 'Rx0028', 'Sx0015', 'Sx0019']","['Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0027', 'Rx0027', 'Rx0027', 'Rx0027', 'Rx0028', 'Sx0015', 'Sx0015', 'Sx0019']",394.7741935483871,255.26812771677453,-148.77419354838707,"['Rx0026', 'Rx0027', 'Rx0028', 'Sx0015', 'Sx0019']",5,"[18, 4, 1, 2, 1]"
15,15,20090420013034,------Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004-----Rx0004Rx0004Rx0004Rx0004Rx0004Rx0004------,3:06:00,0,0 days 03:06:00,186,"['Ux0004', 'Rx0004']","['Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004', 'Rx0004']",394.7741935483871,255.26812771677453,-208.77419354838707,"['Ux0004', 'Rx0004']",2,"[53, 6]"
16,16,20090422023859,----Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004-----Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029Rx0029------Ux0004Ux0004--Ux0008Ux0008Ux0008Ux0008Ux0008Ux0008--,2:18:00,0,0 days 02:18:00,138,"['Ux0004', 'Rx0029', 'Ux0008']","['Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Rx0029', 'Ux0004', 'Ux0004', 'Ux0008', 'Ux0008', 'Ux0008', 'Ux0008', 'Ux0008', 'Ux0008']",394.7741935483871,255.26812771677453,-256.7741935483871,"['Ux0004', 'Rx0029', 'Ux0004', 'Ux0008']",4,"[8, 24, 2, 6]"
17,17,20090424004737,--Rx0003Rx0003Rx0003--Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001--Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Sx0001Ux0009Ux0009Ux0009Ux0009---Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001Mx0001--------Ux0004---Bs0004Bs0004Bs0004Sx0020Sx0020Sx0020Sx0020Sx0020--Ux0004Ux0004Ux0004Ux0004---Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007Ux0007--------,9:24:00,0,0 days 09:24:00,564,"['Rx0003', 'Sx0001', 'Ux0009', 'Mx0001', 'Ux0004', 'Bs0004', 'Sx0020', 'Ux0007']","['Rx0003', 'Rx0003', 'Rx0003', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Ux0009', 'Ux0009', 'Ux0009', 'Ux0009', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Mx0001', 'Ux0004', 'Bs0004', 'Bs0004', 'Bs0004', 'Sx0020', 'Sx0020', 'Sx0020', 'Sx0020', 'Sx0020', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007', 'Ux0007']",394.7741935483871,255.26812771677453,169.22580645161293,"['Rx0003', 'Sx0001', 'Ux0009', 'Mx0001', 'Ux0004', 'Bs0004', 'Sx0020', 'Ux0004', 'Ux0007']",9,"[3, 67, 4, 14, 1, 3, 5, 4, 36]"
18,18,20090425005731,------Rx0030Rx0030-----Rx0307Rx0307Rx0307Rx0307Rx0307Rx0307Rx0307Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031----Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032Rx0032----Bs0005Bs0005Rx0033Rx0033Rx0033Rx0033Sx0021Sx0021Sx0021Sx0021Rx0034Rx0034Rx0034Rx0034Rx0034Rx0034Rx0035Rx0035Rx0035Rx0035Rx0035Rx0035Rx0035Rx0036--Rx0012--Rx0006Rx0006Rx0006Rx0006Rx0006Rx0006----------,6:50:00,0,0 days 06:50:00,410,"['Rx0030', 'Rx0307', 'Rx0031', 'Rx0032', 'Bs0005', 'Rx0033', 'Sx0021', 'Rx0034', 'Rx0035', 'Rx0036', 'Rx0012', 'Rx0006']","['Rx0030', 'Rx0030', 'Rx0307', 'Rx0307', 'Rx0307', 'Rx0307', 'Rx0307', 'Rx0307', 'Rx0307', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Rx0032', 'Bs0005', 'Bs0005', 'Rx0033', 'Rx0033', 'Rx0033', 'Rx0033', 'Sx0021', 'Sx0021', 'Sx0021', 'Sx0021', 'Rx0034', 'Rx0034', 'Rx0034', 'Rx0034', 'Rx0034', 'Rx0034', 'Rx0035', 'Rx0035', 'Rx0035', 'Rx0035', 'Rx0035', 'Rx0035', 'Rx0035', 'Rx0036', 'Rx0012', 'Rx0006', 'Rx0006', 'Rx0006', 'Rx0006', 'Rx0006', 'Rx0006']",394.7741935483871,255.26812771677453,15.225806451612923,"['Rx0030', 'Rx0307', 'Rx0031', 'Rx0032', 'Bs0005', 'Rx0033', 'Sx0021', 'Rx0034', 'Rx0035', 'Rx0036', 'Rx0012', 'Rx0006']",12,"[2, 7, 7, 20, 2, 4, 4, 6, 7, 1, 1, 6]"
19,19,20090425110701,-Sx0022Rx0030--Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026Rx0026-Rx0037-Cs0001Cs0001Cs0001-------------,2:14:00,0,0 days 02:14:00,134,"['Sx0022', 'Rx0030', 'Rx0026', 'Rx0037', 'Cs0001']","['Sx0022', 'Rx0030', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0026', 'Rx0037', 'Cs0001', 'Cs0001', 'Cs0001']",394.7741935483871,255.26812771677453,-260.7741935483871,"['Sx0022', 'Rx0030', 'Rx0026', 'Rx0037', 'Cs0001']",5,"[1, 1, 9, 1, 3]"
20,20,20090426025714,------------------------------Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010Ux0010------------------Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001Tg0001--------Sx0001Sx0001Sx0001Sx0001Sx0001----Mx0006Mx0006Mx0006Mx0006Mx0006Mx0006Mx0006Mx0006Ux0011Ux0011Ux0011Ux0011Ux0011Ux0011Ux0011Ux0011----,7:22:00,0,0 days 07:22:00,442,"['Ux0010', 'Tg0001', 'Sx0001', 'Mx0006', 'Ux0011']","['Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Ux0010', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Tg0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Sx0001', 'Mx0006', 'Mx0006', 'Mx0006', 'Mx0006', 'Mx0006', 'Mx0006', 'Mx0006', 'Mx0006', 'Ux0011', 'Ux0011', 'Ux0011', 'Ux0011', 'Ux0011', 'Ux0011', 'Ux0011', 'Ux0011']",394.7741935483871,255.26812771677453,47.225806451612925,"['Ux0010', 'Tg0001', 'Sx0001', 'Mx0006', 'Ux0011']",5,"[52, 20, 5, 8, 8]"
21,21,20090427010230,----Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004Ux0004---St0001St0001St0001St0001--------------,5:12:00,0,0 days 05:12:00,312,"['Ux0004', 'St0001']","['Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'Ux0004', 'St0001', 'St0001', 'St0001', 'St0001']",394.7741935483871,255.26812771677453,-82.77419354838707,"['Ux0004', 'St0001']",2,"[60, 4]"
